review_id,user_id,business_id,stars,useful,funny,cool,text,date
Rl9OxoJAt8zrdgV3WP59tQ,PE1S795v9Jk08fGSo6gylg,PjM3l8M_ViW0264mrzuSlg,5,2,0,2,"Owned and operated by the very talented Daniel Stern, formerly of Le Bec-Fin and the one responsible for getting their 4th star back in the Michelin Guide Book. Being in Queens Village makes parking very difficult so take a cab or walk it, it's worth it. Everything there is phenomenal, especially the risotto fingers!  Chef Stern also, like Bliss does small portions, but his are priced accordingly. Do not be misled by the titles of the dishes; Shepard's Pie is not literally pie and the Surf and Turf is not exactly the traditional filet and lobster.   It's close to what you'd expect but with a little Stern twist...you'll see!  Recently, Chef Stern opened up a bigger and more luxurious location called Rae in the lobby of the Cira Center near 30th Street Station.  The best happy hour on Friday night with free valet. It is large, fun and happening.  It is much more of a ""scene"" then Gayle.  The food tends to be a bit more casual and unique.  It depends on the atmosphere you are looking for, casual and quaint or high energy and funky",2008-01-24 21:15:11
bCgcI-ssIK28kjL1JIIxHw,S3IUiaj2TELlZSUpIZ7cRg,0CennNWmhiYdSOEkGr7vkw,1,2,2,1,This place is so bad I thought I was on candid camera. I ordered some lomein dish - it tasted like they used spaghetti sauce. I couldn't eat but a few bites before I started to retch. The egg rolls were burned. The server was totally green and clueless. The manager was smarmy. We were a party of five and I know four of us had a horrible experience - the fifth guy was a guest from the Midwest and so was too polite to complain. This is literally the worst restaurant I have been to for as long as I can remember.,2008-09-16 21:09:31
s-UVOOX7GbS5VsHa_ipU1g,qUm89lxrzv1H93XLr_RpZw,-SGvS9V0Yc5Ler2HrgtYJw,1,0,0,0,"So my daughter just moved down the street and I had eaten there literally over 20 years ago and it was good so we thought we'd try it on her Birthday. Big mistake. We went in the bar door & bartender pointed the way to the restaurant. Not a soul in there. We noticed a partitioned off room with a party going on. A waitress entered our part of the restaurant, did everything she could not to look at us, got some bread or something out of the warmer and slunk off. Not a word. The 3 of us sat there after 10 minutes and decided this was not the place to celebrate a birthday or anything else for that matter. As we were leaving the restaurant a waitress called from the parking lot. ""Oh did you want to eat in the dining room. Sorry, I was just helping an elderly customer to her car."" I said yes we did but the waitress who noticed us didn't say a word and we were going elsewhere. She got snippy and said ""ok, bye, bye, have a good night"".
Yep we did. We spend out $100 plus dollars and 30% tip elsewhere.
I guess that is why this place was empty. Gave it a shot and won't be back!",2017-10-06 18:57:07
SZkHsRt1Of4g4zSlPlhMqA,g4CTormL_kRexS-y2a5k4g,eMAe0izoSWFxq8YIlpUREw,3,0,0,0,"If you can't get to the rooftop seating, then this place isn't worth it. the inside is too small. the food is decent, but a bit over the top for me. Frankly, the conshohocken coyote crossing is a MUCH better option.",2008-06-30 21:25:55
ta5Ppw_ZEZ133S58m-Xa3g,nBdv5Br4G8pDWXXqSXhUug,PjM3l8M_ViW0264mrzuSlg,5,2,0,1,"Truly amazingly delicious. The boy and I went for a *special occasion* on Thursday night and sat in the court yard. It was like being in a different world. And the food was unbelievable. We sat next to a pair of skeptics worried about ""deconstructed American inspired cuisine"" and they were gushing by the end of the meal as well. 

But what throws Gayle over the top was the service. Amazing, kinda people that were never flustered, excited to tell you about dishes and comfortably chatty.",2009-07-06 20:11:02
T8nqjRBfFLvgN2F-vhTykA,x7XNIJ7q4SnoE3GQD66Abw,yezrPF5W9KBm-JI9ZeudNg,5,1,0,1,"I am shocked by the other reviews for Black Olive on Yelp: when I was last in Philadelphia, I found it to be a sanctuary amidst what I thought were a bunch of quite poor-quality veg and veg-friendly joints in the Philadelphia area. In fact, Black Olive was THE best restaurant outside NYC - vegan or non - that my group and I ate in while touring all of New England. Black Olive, not to seem overzealous, is one of my favorite restaurants in the USA, and I make it a mission to go back there every time I'm in the area. It's a casual yet classy place, with simple, elegant decor, and you get a real sense of African heritage and influence from every aspect of the restaurant. The amazing staff are so friendly and accommodating, and seem to genuinely care about your experience: they are proud of the food they serve, as they should be. We sampled most of the menu, and even our friend with severe gluten and nut allergies had a great meal (maybe the menu has changed since then?).",2010-01-27 19:46:16
0a3j75wJGCy1gKhi3Oundw,Jvpe59-dYiWx_jwPlI_TCg,Sf0nVVa5QH70-Zam4MfexA,4,0,0,0,"My first day in Metairie I was starving after flying 6 hours so I made my way to the hotel restaurant for a quick bite. I decided on the gumbo which was filling, perfectly portioned and quite delicious! The server was super attentive and the restaurant itself was very very nicely decorated. I love the bar area and the private dining room. Although I didn't eat much more than a cup of gumbo here, the menu looked very appetizing and I would happily eat here again!",2013-03-09 20:13:21
q7a3P-BWXKXrhqgNe7jcfQ,KhjOWuMOTtLuxqqjMaoagA,7df9-CFW6u1HkxAi_S-BJw,3,0,0,0,"I tried their super hot wings challenge, could not breathe after wards. Great food, so worth it. Close enough to campus. Not the nicest location, but great wings. 

Surprised this place is gone.",2009-04-07 02:24:45
5bUfKbTUadYlr4PNR9pEGA,Qa2NoSc6DphQArihBgY9Gg,7df9-CFW6u1HkxAi_S-BJw,4,2,1,2,"****Long Wong's has closed and a sub place moved in****

Best wings ever!!

They have swamp coolers which reminded me of sitting inside a certain sorority on campus and being just miserable.  The temperature inside the restaurant was the same as outside the building.  They have room inside for eating, as well as a shaded area outside.  My suggestion is to get your food to go or come here at night when it's cooler.  The woman at the counter is extremely friendly and offered everything she could to make our meal more enjoyable.

I tried something other than wings for the first time.  The patty melt.  My patty melt was the best I've ever had.  I usually drown them in BBQ sauce but this one was so good it didn't need it.  

The wings here are so good that I've stopped buying the frozen wings at Costco.  They have four hot flavors: mild, medium, hot, suicide, and then a few other flavors, among which are teriyaki and spicy bbq.  My favorite is hot with a side of suicide.  If I tried to sit there and eat a dozen suicides I would die.  Literally die.  So I get my hot and alternate between a hot wing and a suicide wing.  I also get fried zucchini to sooth the hotness.",2007-08-28 20:56:22
89-jdWfT2mtBWZSPqEryqw,LyXvIE71cMeiBaPZI_Yq2w,P2cRfpQQoxNTGyON6yu4nw,5,2,0,0,"SADLY CLOSED

I'm not sure if yelp wants us writing reviews of closed places, but uglys is such a legend that people are still asking if its open, years after they closed. 

It was goooooood.
Very.
Very.
Good.",2006-10-05 17:42:56
mdXkJ4jiVcSCt4wm5eqNxQ,f9lq4KAus-xCsmJmjXeKVw,vw-xE1CJ9fYRSPu9Iy9mdA,3,0,0,0,"This is a decent place to stop in for lunch. 

They offer pretty good Chinese good for decent prices. I don't eat Chinese food often so it doesn't take much to please me but I wasn't expecting much from this restaurant to being with. The service was extremely friendly and the food was satisfying. 

I can't imagine coming here often but it doesn't make a bad lunch at all.",2010-05-26 23:34:10
_EC3mi_H_lU8KpT20Zxc1w,Ase_kJIYuT6yOsqqVPuWUA,Sf0nVVa5QH70-Zam4MfexA,1,4,1,1,"Ambience was great. Appearance was wonderful. Service is superb... But the food, ahhhhh not so much. 

I had the fortune opportunity to be at this hotel for a work event. Not wanting to fight the traffic to go out, some of us decided to dine at the hotel restaurant.  

The portion sizes were small but the prices were not... Ha, they were large. Lol. 

The Mac n cheese truffle, truly disappointed. One of my fellow dining partner said the jerk chicken was superb & my salad was tasty.

We initially had ordered the crab cakes, but sent them back as they appeared more along the lines of a cornbread muffin... Ummmmm NOPE!!!  Lol. We replace the crab cakes with a BBQ chicken sandwich, which I'm told was very tasty. 

All in all, for hotel food in New Orleans, I was disappointed.",2013-01-18 17:01:03
mI7CUG5KmdSE0xqlg1S7dA,OkPDUqWmARCh4XdhK-m-Vg,TIoyjP4MKS0Gg51EciC1QQ,4,1,0,0,"I've  been to brunch and dinner at Charlie Browns.  The brunch is pricey but delicious. They have fresh waffles, your normal array of breakfast meats, a chef making fresh omelettes, a full salad bar, another section with more lunch type food (Ive seen steak, turkey, shrimp, light pasta, rice, etc). Its nice for a special occasion but a bit too much for an every week event.  Dinner has always been a hit for me.  I generally go on Wednesday night and get prime rib and shrimp. The prime rib has been excellent every time I've gone.  They give you a free side of shrimp on Wednesday (coconut shrimp, buffalo shrimp, or shrimp cocktail).  Their reward card is nice, a few tips there will result in $20 in coupons.",2008-10-05 19:01:50
5wfbeQaKBXfYP3hYNtX6-g,vTkXn5iBXkGqIpwpE9T4HQ,P2cRfpQQoxNTGyON6yu4nw,1,0,0,0,Had the opportunity to visit Uglesichs while in town around 2002. The statements that Ugly's is a hole in the wall were an understatement. Unfortunantely for us we never got to eat there. We waited at the bar to order for a very longs time and wern't even acknowledged. I really wish they woulda taken our order cause I really woulda liked to have tried their food.,2010-02-02 20:36:47
nQ4R8cYUry20IID0rp32Lg,qJ1d5iSd4lfgKbuv7c78yg,PjM3l8M_ViW0264mrzuSlg,5,0,0,0,"I love this place...been there twice now.....small place, but you still don't feel like you are on top of everyone else...the food here is exquisite, i had the veal stew(their speciality) the first time and it was amazing...we had gone this past weekend and i had the Tuna, it came with curry Ice cream(very wild but very good), i had a side of Truffle Macaroni and Cheese, best mac and cheese i ever had(don't tell my mom i said that)...my girlfriend had the Risotto Fingers, Truffle and Soy, one word...WOW......Gayle has a nice wine list...the wait staff is very helpful and attentive but not annoying, ...we will be coming back here many times over",2009-01-27 21:58:35
GasgLqfwgfcv6qaeAEetTg,WjEvIiAgGGhNUN7BChH2_w,vw-xE1CJ9fYRSPu9Iy9mdA,1,0,0,0,"Thought I'd give this place a try, ordered a few dishes and asked multiple times for extra sauces. 

Driver came in good time, I paid and tipped.  Opened the bags and there was zero sauce. 

We tried to eat everything dry but after a few bites we tossed everything out. 

Biggest waste of money, even without the sauce it tasted awful.",2016-06-05 17:30:06
NJPPbW9t1Loj2yZAaXdkmw,6WG2IGTVr-xKn0pYQZJGjw,NR4ymv_qlMVzsC6CKiq8fA,4,5,1,5,"The best place to get a roast beef or roast pork sandwich with real Souf Philly attytood.  The breakfast Giambotti is a everything-but-the-kitchen-sink epical omelet sure to feed at least four.  Great way to shock healthy out of town guests. 

Snag a roast pork with provolone and broccoli rabe, a can of Coke, and sit back and enjoy the atmosphere.  The walls are decorated with every award Shank and Evelyn's ever won, with autographed pics of Gov. Rendell (when he was our hometown mayor), various athletes and other lovers of a well-constructed sandwich. 

Seriously, locals NEVER go to Pat's, Geno's, Jim's or Tony Luke's.  Those are strictly for tourists and those who can't differentiate between Whiz wit and 36-month aged Parmigiano.",2008-02-13 15:28:44
sfgT45Of-gDI2YaCqs3ekA,rJa9xiVjnMT6a_9Hrd2THg,-SGvS9V0Yc5Ler2HrgtYJw,5,0,0,0,Great clam chowder and always friendly service. We love coming here for a warm and quieter atmosphere.,2018-02-09 22:24:14
IdAgPZ4iKQJ68IU2F4_1Bw,vTbW9yhMYgGz6dKONaTy7A,NR4ymv_qlMVzsC6CKiq8fA,5,1,0,0,"This place is called Shank & Evelyn's.  The upstairs cafe is no longer there.   Now that's out of the way..  Try not to share this with too many people because it is in my opinion, the best food in the city.  I also agree with another reviewer who said it's the perfect place for out of town guests being that you can't have a more true Philadelphia experience than here.  Menu consists of sandwiches and platters like chicken cutlet, roast beef, roast pork, etc.. their soup is excellent as well as the vegtables of the day.  And here's the big secret....they have the best hoagies in the city.  Meat is hand cut to order.  

They are going to be moving to center city apparently and I can only hope they stay true to form.",2009-04-03 16:14:02
At81ddRg-oqFn_GLMwDxjQ,-63BhPqs8Uf3YrXFo9jskg,-SGvS9V0Yc5Ler2HrgtYJw,5,0,0,0,Great service and great food. Finger steak was recommended. They were fantastic. Lots of food. Will not be disappointed,2017-09-28 02:36:46
UYuAjPFdSba2Srxpwwo7nw,ihBZcT2pCQqG3xG-O3MF3A,-SGvS9V0Yc5Ler2HrgtYJw,5,0,0,0,"What a surprise!  Best steak i ever had in Boise!  Our server, Gina, was amazing.  She made sure every need we had was met.  Jusr a great experience",2017-06-24 02:58:03
H4yd079mg0hoUoJv2pXaaw,iImuFZbGCD5UV_L1SMBg0Q,TIoyjP4MKS0Gg51EciC1QQ,5,1,0,0,"Check out Charlie Brown's Steakhouse Facebook page - you will find discounts, coupons, announcements about holiday specials, parties (like Halloween!) and contests for customers.  Check out the Twitter page too!  You will see they often give out $50 gift certificates!

http://www.facebook.com/pages/Charlie-Browns-Steakhouse/107850062597231?ref=ts",2010-09-23 16:13:47
PL6gI_E8p-Qw8iAx_lwwew,Pgc8Tm2InLHwOn9FRkfI8g,P2cRfpQQoxNTGyON6yu4nw,4,0,0,0,"Went there many years ago while at a convention. Food was fantastic. Went on consecutive days. Second time, the waitress remembered my name! Never find a place like this again.",2016-02-04 18:34:15
J1lHd4LbGWf6nSUoxlIXrQ,zUk_Ww2q1At1QSyRbUjIGQ,TIoyjP4MKS0Gg51EciC1QQ,4,1,0,0,"It's literally up the street from me - woo hoo!  I LOOOOOVE their burgers - they make them rare for me, which is RARE.  I enjoy their salad bar alot and also their sweet potato fries - give them a try!   I haven't had one in a while but their Charlie Brownie sundae for two (I've eaten one by myself though - thank God for my good metabolism!) is out of this world delicious!  They also make good Pina Colada's : )",2009-11-23 21:04:36
UwomkYR7RAbz6Eiugmj-1A,AJONmAD8t-n1sBoEhxtcGQ,P2cRfpQQoxNTGyON6yu4nw,5,0,1,1,"No! Say it ain't so. This breaks my heart. I'd heard a rumor that Ugly's was gonna close. But I refused to believe it. I thought that old man Ugly would keep on going forever...

What a tragic loss.",2008-02-13 23:33:28
kQ8A9F1jcZV5qIvp6ZdhNg,jtt6iWBcT2WQbi_KpHh0Bw,-SGvS9V0Yc5Ler2HrgtYJw,5,3,0,0,"There are two areas at Lindy's.  If you want a fun hang-out bar, good food then the one area is perfect for you and friends.   If you want to a casual place with good food for families, they have that covered also.   On Sundays, the restaurant is not opened and limited menu items available.  The owners, Tom and Lindy are amazing people.  They extended the menu items to include their special steaks.   They brought them to us and allowed us to see them prior to cooking.  The food was yummy - no steak sauce needed here!   Being from Las Vegas, I never heard of ""Steaky Fingers""    But now I know. . . these are culotte, top cap of the sirloin, double-battered with flour batter mixture with garlic and pepper, deep-fried under pressure.  They offer a sauce, but again ""don't need the sauce"".   The bartenders and staff are equally as friendly.  I wish we had a place like this in Vegas.    

Tom and Lindy - thanks for the delicious food, great conversation and making us feel welcomed.",2014-08-22 23:46:58
LJ7Hz6XsfhUpunkqkc_llg,70c-BeXWi6mO9IN3_vnpdg,7df9-CFW6u1HkxAi_S-BJw,4,0,0,1,"Long Wong's was great. The suicide wings were enough reason to come here, but damned if I didn't always get a jalapeno burger too. Sloppy, cheap and greasy and some of the wings could look absolutely disgusting sometimes but hey.

But it's gone now and has been for a few months - PJ Subs and Nimbus moved in. I'm not complaining. PJ might have alright wings, but their Phillies are delicious. Still miss those Wong's though...",2009-01-30 03:24:42
3nz3TP1gsBd-krsUjawJxw,y3Wtx1pOvTiqsJRkjceXiw,PjM3l8M_ViW0264mrzuSlg,5,7,4,6,"Gayle will be serving its last dinner on September 4th.  GO NOW, enjoy this amazingly crafted food and bid adieu to this lovely BYOB.

Thanks to Michael M.'s review and notice that Gayle was to close, I quickly made a reservation and had dinner here last night.  I don't know why it took so long to finally eat here - and I truly regret not doing it sooner.

I had the five course tasting menu (after it was recommended by a fellow diner)- and at $75 (yes - this place is on the pricier side) - it was worth every penny.  If the weather permits, sit in the back patio.

Service was attentive, so polite, engaging and knowledgeable - it was the cherry on our delicious dining sundae.  Because I made the culinary oversight of not eating here sooner, I thought it best to try out the tasting menu to really experience what the kitchen could do - I'm so glad that I did.  

It began with a goat cheese, pesto and beet amuse-bouche, bread hot from the oven with homemade garlicky butter.  First, a summery gazpacho, with two jumbo poached shrimp and a summer salad served on top.  Followed by a perfectly cooked slice ahi tuna on a bed of leek basmati herb rice, a side of tuna tartare and a curry ice cream.  Third course, came in the form of an expertly cooked beef tenderloin with fresh sweet corn fricassé, chanterelles, fingerling potatoes.  Fourth course, le fromage - a pungent stinky brie, baguette slice, cherries and leafy greens.  Our dinner came to a refreshing end with a summer soup (too many ingredients to list here!) along with brownie and angel macadamia cake bites.  In all, it was perfection and something I won't get the chance to experience again.

So go. Now. Before it's too late.  You won't regret it.",2009-08-28 15:35:38
Wp0PMUolz969yfaHOX5KXA,jZfIQN8ivTQFdzYRtMmChQ,eMAe0izoSWFxq8YIlpUREw,4,4,1,4,"I must preface this by saying that I have not had the food at Coyote Crossing, and am unlikely to ever try it, since I wouldn't be caught dead eating Mexican food unless it was IN Mexico.  (Or perhaps a hole in the wall taqueria - those are always the best.)  So yeah, I'm a mexican food snob, and honestly my tummy turned every time a waiter went by with a tray full of entrees to be served, because they were the typical smothered-in-cheese calorie bombs one usually finds in chain mexican restaurants.  If that's your bag, then you will love this place.  And judging by how packed it was on a Friday (happy hour), it must be popular.

This review is specifically for the rooftop bar, which is GREAT.  On my quest for the perfect outdoor happy hour hangout in my area (hah.  I don't even have a ""real"" job - I'm usually off on Fridays altogether, why am I so keen on finding a good happy hour spot?  Excuse to drink?) I think I might have found it on the roof of the 3 story Coyote Cafe.  It gets sun much longer than Teca, which is awesome by the way, but not if you want to be sunnin' with a margarita in your hand.  They did an excellent job with the space.  

Ok the downside - not only was it PACKED, but it was packed with a high proportiion of *ahem* that older West Chester crowd.  Those of you who hang in the area - you know who I mean.  They're fine.  Perfectly nice, have as much a right to partake on a Friday afternoon as the other age groups.  But it would be nice to find a place with a late 20s - mid 30's crowd.  But I'm in the burbs, and beggers can't be choosers.  So for now, this will replace Teca as my Friday hangout on sunny days - but for drinks ONLY.  Then on to Teca or Kooma for the food.",2007-05-08 12:20:12
mfIZEICC8OvhgUVtuarPyQ,ysvWpKCJQ0EewvUKeV-Jpw,-SGvS9V0Yc5Ler2HrgtYJw,1,3,0,0,"WARNING... DO NOT GET RIPPED OFF...WARNING 

The menu is deceptive and the owners only care about your money... because they obviously don't care about the quality of food or being truthful about the quality of food.

There are old 70's style banquet chairs and diner tables. A cheesy bar and games area that makes you feel like you're in a schizophrenic restaurant without any sense of identity. The menus are sticky and covered in grease and old food crumbs and smears. The restaurant smells like spilt booze and stale beer. 

The Food: OMG this food is ridiculously over priced for the horrible quality.
They took ingredients with potential and completely ruined any chance of good quality food. The lettuce was full of water and soaking wet. The potatoes where not cooked through. The finger steaks were cooked to well done with a soggy batter around them with a horrible burnt oil smell. Would you believe they have the audacity to serve frozen vegetables that have been boiled or microwaved to death? Yuk! Soggy baby food vegetables without any love or care for quality. 

I hope these owners go bankrupt or out of business soon to make way for a restaurant that actually cares about customers, quality, and self respect.

Shelby, our server, was so nice and polite, but no one is there to manage the staff correctly. The menus are disgraceful and the cleanliness was pathetic. 
This place is stuck in 1985 and must learn the hard way how to run a business that works apparently, because I have let everyone I know to stay clear of this place and to never give your hard earned money to this lazy, un-inspired, and deceptive Boise establishment.",2015-01-25 20:39:37
6q3XqBVILA2IVv0Oiv953g,CA56wKbWKM-0FiecFaEy6w,0CennNWmhiYdSOEkGr7vkw,2,2,0,0,"I feel bad writing this review, truly.  Unfortunately, our experience here was a mixed bag.  Purchased steamed dumplings (not on the menu) which were okay.  I've had better but they weren't offensive.  Doughy, with golf sized meatballs in the center.  Filling was pretty much just meat.  Dumplings came in some type of soy sauce blend which was okay.  Not great but not awful either.  Now here comes the bad part...

Pad Tai.  Healthy amount of chicken, fair amount of shrimp.  Peanuts on the side  (I get it..very conscientious if you have an allergy.)  Too, too much celery.  At least twice as much celery as there was chicken and shrimp.  Also green peppers, not diced, but halves of green peppers. Oddly, no cilantro and no bean sprouts.  No lime either.  The noodles were flat egg noodles, not traditional pad thai noodles.  The sauce was just soy, not standard tamarind and fish sauce.  The noodles were also broken into pieces so they were hardly noodles at all.  Again, not the worst Pad Thai I've ever had but certainly in the bottom 3.  I feel bad writing this as the manager was really a nice guy who was visibly hurting from the lack of business.  This place has been around forever and if he could get someone who knows how to cook Thai / Vietnamese and changed up the menu, he might be back on track.  I'll keep my fingers crossed.",2009-04-26 01:42:29
2_gPxrzfMS3yFZdKVSuNHg,TLcUXi2bn6v4hdB8X-M73w,eMAe0izoSWFxq8YIlpUREw,3,3,0,2,"Coyote is an odd place to me.  The best part about this Mexican restaurant is the roof top seating where you can overlook West Chester and soak in a nice sunset.  As night comes however, Coyote turns into a new beast.  With a lot of techno music and popped collars it is not exactly my scene, but many love it.  The set up of the restaurant makes for awkward maneuvering when it opens up as a club.

I find the food to ""try too hard""  I'd rather have the options of traditional mexican food versus the upscale options at CC.  The margaritas are expensive and are not even hand made...they come right from a machine...not worth it to me.

Give it a try in the summer or spring and sit on the roof.",2007-11-26 16:04:28
qBPf_pa8R5CIpjDZ-4f_Jg,ZFAtjSBQDA3kDExHwFz4Iw,PjM3l8M_ViW0264mrzuSlg,2,0,0,0,"I want to like this quaint restaurant off of South Street so much but my meals failed to impress me the two times I dined here. The friendly service is better than the food. 

If you are looking for de/re - constructed food this is the place to go. 

The shepherd's pie was a great concept but the fillet was tough and fatty. This was the worst dish I've had here. The side of brussel sprouts with the venison were way too rich.",2009-07-31 14:52:53
FDPz3wFyc1oUYIrOHXF8Zw,BmCI9_Oxg7018TOxvnUPEg,PjM3l8M_ViW0264mrzuSlg,5,0,0,0,"This tiny mecca of impeccable food from a driven chef and inscrutable menu begat the cavernous Rae in the CIRA center.  You can have fun and play the menu game and try to figure out what master chef Daniel Stern is trying to say, or you can just leave it up to him or his chef de cuisine to deliver what they see fit.  Either way, you will be treated to exquisite food; some done in ways you could never imagine. Don't miss a shot at this extraordinary restaurant.",2009-02-10 15:52:44
PuLuoBWdkblApr-vXIQuvQ,xijRwEfzqDwE9szQFNL3Rg,0CennNWmhiYdSOEkGr7vkw,1,2,2,0,"Had lunch here.  The 3 of us ordered Pad Thai.  NOT good.  Who puts celery in pad thai?  I got 2 little shrimp, 1 piece of chicken, and like 15 pieces of celery!  One of us ordered mild, no pepper and it was hot.  Ridiculous.  This place has really gone down hill.",2009-04-24 18:43:04
EuNzpVJh8FMdGSZSt_STBQ,h2JEDerCHU2u4QNITQXCZg,PjM3l8M_ViW0264mrzuSlg,5,1,0,1,"My parents took me here for my birthday this past year on my request. It's a very cute homey little restaurant. Members of the waitstaff were pleasantly eccentric , which was appropriate for its location just off the hip scene of south street. Everything we had there was delicious. The veal stew was AMAZING! Also, they were more than happy to accommodate my mother, who is on a gluten-free diet, by slightly altering menu items to substitute for ""glutenous"" portions of an entree. I would highly recommend this place.",2009-05-02 15:12:30
RPRbT9XuRtu-mFohs4HY1g,owaqho_ouQZNw7ZJte9gGA,YinVjl_e8croGmeUK8hRkA,5,0,0,1,Friendly neighborhood bar with great bar food and seafood dinners.  My dad's favorite is the spicy shrimp and seafood combo.  Also the Coldest draft beer around!,2017-10-21 22:13:24
ridw7lPvXuaO7DYL2_xjeQ,n8TgUTVW8J6oZNYEKar0fA,MFidfzESn-oER7ve9mTX0g,5,1,0,0,"Great takeout for those late study nights you just don't feel like cooking. Tasty food, good portions and great prices.",2018-02-22 02:51:18
6AiwljAcZ1-5kkSvvwwPpQ,KR2nyTod_DM_kTVgoLyGkA,Sf0nVVa5QH70-Zam4MfexA,3,1,0,1,"This is the restaurant in the lobby of the Marriott Hotel in Metairie. We ate here two nights while in town on a business trip. 

Pros: 
- Lots of seating options, including near the elevators where there are tvs and plugs to recharge or use phones and laptops.
- Menu has LOTS of local flavor and uses local ingredients
- Fairly quiet in the evening

Cons: 
- Definitely understaffed
- Room Service menus haven't been updated to reflect new kitchen

Overall, my food was good (shrimp & grits - day 1; and oyster poboy - day 2). The White Bean Hummus was delicious and they brought us some extra veggies to finish it all off.",2015-04-14 14:45:30
mVEi_orGf01QL45slHZ5jw,OaV3pCjTLPlLWK-s9ZQRlA,Sf0nVVa5QH70-Zam4MfexA,4,0,0,0,"Anthony Spizale has been Executive Chef at The Rib Room, Upperline, & Mannings.  He is now practicing his culinary craft at BISTREAUX, at the Marriott Lakeway Metairie.  I recommend BISTREAUX as a dining destination.  Chef Spizale's dishes are creatively prepared to yield a spectrum of delicious flavors, at an exceptional price.  I recommend his marinated crab claws ($9 order this! Do not pass this up!!!), his fried oysters & slaw w/ remoulade ($9), and his crab cakes ($14... a blend of a Louisiana Shrimp Mousse w/ Lake Pontchatrain Lump Crabmeat folded-in before frying... No other binders... So light with complex flavors ... Order this!).  Chef Spizale offers farm-to-market, local, seasonal cuisine at a great value.  Tonight, he surprised me with a house-made Vanilla-Bean Gelato & Caramel with Salty Popcorn. You're going to see some impressive & delicious dishes coming out of Chef Spizale's BISTREAUX.",2015-07-14 01:10:50
8SQF_ae-bk0qHVPaqbH2gQ,7rztOzS3F0bya_8G1AyKyg,-SGvS9V0Yc5Ler2HrgtYJw,1,4,0,0,New to boise from Las Vegas. Went to lindy's while staying at the nearby hotel. Service was very poor. Food was $$$$. We love Boise and will never go back there.,2012-12-29 15:50:41
zFZZDc4jFP5ar3WBjisayQ,PJAvT6RXyKY0k3rTyZHw5g,7df9-CFW6u1HkxAi_S-BJw,4,1,1,1,No A/C but wings are best in town. Suicide wings are the one to try. Make sure you ask for extra carrots.,2007-09-12 21:23:44
lEL64v7c-Oi6oa0Q5lBt2A,xmPdyzbAUAiMYe7sVNS3lw,0CennNWmhiYdSOEkGr7vkw,1,0,1,0,"This restaurant does not deserve even one star. Hell, it does not even deserve 0 stars. On a scale from 1 to 5 its more like -5. The worst meal I ever had in my life was at Pan Thai. The fact that it features BOTH thai and mexican should have tipped us off, but I guess we felt adventurous. I ordered pad thai and i was served disgusting mess of noodles with SOY SAUCE, CELERY and GREEN BELL PEPPERS. I mean, seriously, celery in pad thai? The cook is not only not knowledgable but also arrogant since in the very least this undeserving individual could have googled the recipe for pad thai. Complete disgrace. Avoid!",2009-12-08 00:01:12
ZFsEOxotls13MhcvhH9qrg,Ry-9xSYlvrius8__a_kw7A,-SGvS9V0Yc5Ler2HrgtYJw,5,0,0,0,"As someone who likes finger steaks they make the best fresh hand made. Service was great the manager even was walking around talking to customers who does that anymore, Him name was Bob thanks for making this place a one of the great restaurants still around.",2017-12-20 23:15:57
eVpNOE-KxjwyG1vFCPxv6Q,1HM81n6n4iPIFU5d2Lokhw,P2cRfpQQoxNTGyON6yu4nw,4,7,0,4,"In the Spring just prior to the ravages of Katrina Anthony Uglesich closed shop after 50 years of working in the restaurant his father opened in 1924 after immigrating from Croatia.  I only got to eat here a handful of times as it was only open for lunch Monday through Friday and then closed for the Summer.  There was ALWAYS a long line here so along with their hours it made eating here very difficult if you had a regular job.  The only times I got to eat at this famous dive were when I ended up having some time off which was rare for me during the days when they were still open.  

Uglesich's was well noted for their fresh and always local seafood.  Their food was certainly good and it had a unique flair that made it different from any other area location.  I did enjoy my meals there but it wasn't worth a three hour wait to me and I would only venture to eat there when I could catch a day with a short line.  Sadly this is another NOLA institution that ""ain't there no more"" and I still miss it when I often drive past it on my way home.  

The good news is that you can still get a piece of Uglesich's from their cookbook and they still occasionally do catering:  http://www.uglesichs.com/",2012-11-05 20:27:44
NfJxiH8AIsog_Y3fhkrM7A,y_uBHMh14ZrZ_gvQxxE1Gw,NR4ymv_qlMVzsC6CKiq8fA,5,4,0,3,"as stated in a previous review, this is the best cheese steak in south philly, and listen, i live and work within 7 blocks of all the famous places except tony lukes which is really good but hands down this is the place to go and yes, the giambatta (or however you spell it) is epic, it weighs three pounds minimum, ive weighed it on a digital scale!!!! the chicken cutlet sanwiches are not to be discounted either. as ive lived within about a hundred feet of this place for over 5 years, i do long for the good old days when the all female(3 generations) staff would smoke over the stove but hey we cant have it all forever. cheap and awesome and above all REAL, this is no act folks. they do an evening menu too but why?",2008-04-11 20:36:11
LJfJ3ehcU9uDvEXmD5_2-g,HET0wcNOus4zSbI_sMJyNw,NR4ymv_qlMVzsC6CKiq8fA,5,2,0,0,"I have been eating Shank's wonderful food since 1987.  It is the best, bar none in the city of Philadelphia.  Recently freshened up with paint and new menus, the food is still timeless and I am always treated like family.",2009-02-23 02:42:53
